f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
98783802.0,1758.0,42.95284306806926,443.0,5568.0,0.2,1.0,186.82841849736974,10.0,0.748,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.25
65319054.0,1051.0,46.39926373234827,3389.0,59642.0,0.6,0.0,27.418429458220256,6.0,0.8,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.25
127581187.0,1932.0,13.012993634928051,3389.0,2079.0,0.8,0.5,71.32235255528778,8.0,0.7,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.25
89242696.0,498.0,11.305830554948152,22.0,3152.0,0.4,0.5,137.5854686704612,9.0,0.036,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.25
140893153.0,342.0,55.98098644777312,3389.0,36580.0,0.2,1.0,76.27699042324363,10.0,0.821,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.25
190468760.0,1858.0,58.67575196738441,53.0,50290.0,0.8,0.5,24.763458252543984,1.0,0.421,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.25
198533803.0,1511.0,44.4776339222691,53.0,60513.0,0.2,1.0,197.34016654364677,5.0,0.464,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.25
166829306.0,287.0,36.48956035373183,3389.0,18389.0,0.6,0.5,34.61567161887449,7.0,0.349,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.25
82890030.0,203.0,53.87588476602799,443.0,34456.0,0.0,0.0,39.7851552042973,5.0,0.034,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.25
195915111.0,1574.0,51.47694713564478,3389.0,56685.0,1.0,0.0,75.91664829722419,6.0,0.666,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.045,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.25
99891008.0,918.0,42.999841443025524,53.0,39583.0,0.0,1.0,99.67167677388679,9.0,0.98,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.933,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
156689111.0,1431.0,15.213930171190063,22.0,54424.0,0.6,0.5,90.36161798911463,8.0,0.963,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.933,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
106465097.0,1749.0,44.84119003710051,22.0,38280.0,0.6,1.0,96.09879096307971,3.0,0.59,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.933,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
112172572.0,1739.0,48.14156347139124,8080.0,43238.0,0.8,0.5,69.34453434528663,10.0,0.352,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.933,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
97229478.0,1382.0,12.044828335524862,443.0,31798.0,0.2,0.0,141.38707176988248,1.0,0.463,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.933,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
155683315.0,500.0,38.004743912944896,22.0,7808.0,0.4,0.5,179.7022605789871,6.0,0.078,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.933,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
153071313.0,205.0,57.80146314704947,3389.0,21424.0,0.4,0.5,194.49275950123243,10.0,0.034,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.933,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
186935072.0,725.0,38.27790949966578,8443.0,63823.0,1.0,0.0,38.70287917278466,7.0,0.403,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.933,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
171699435.0,1300.0,18.36795072531359,8080.0,65192.0,0.8,0.5,197.84345290430915,7.0,0.056,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.933,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
94034431.0,294.0,21.056109936293176,80.0,29648.0,0.8,0.5,113.08318870820848,6.0,0.959,0.312,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.933,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.25
171.0,1434.0,1.6506564968381814,445.0,30080.0,0.2,1.0,153.12634331496122,6.0,0.995,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.25
103.0,282.0,1.109292096395575,5985.0,64435.0,1.0,1.0,114.52826709903766,5.0,0.867,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.25
180.0,1985.0,1.9136221664802033,22.0,60105.0,0.6,1.0,19.309748470706957,5.0,0.57,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.25
184.0,595.0,1.2227025941966754,3389.0,8807.0,0.2,0.0,50.15219210941279,8.0,0.719,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.25
107.0,1467.0,1.1866549790236716,5985.0,42236.0,0.0,1.0,63.1341599550889,6.0,0.111,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.25
99.0,1054.0,1.589546931232654,445.0,1699.0,1.0,0.0,53.33217912288998,7.0,0.977,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.25
186.0,337.0,1.5496734739239688,445.0,32624.0,1.0,0.5,171.08924155067345,8.0,0.867,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.25
79.0,513.0,0.9666247987851,445.0,50397.0,0.8,0.5,179.20291302832564,5.0,0.547,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.25
181.0,1182.0,1.2521914737644217,3389.0,44555.0,0.6,1.0,83.5288763076346,9.0,0.248,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.25
165.0,815.0,0.7200979281291048,3389.0,53301.0,0.6,0.5,96.61647096073506,8.0,0.24,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.25
152.0,377.0,1.286265286203865,22.0,1622.0,0.2,0.5,124.78617714001648,10.0,0.651,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.25
93.0,1354.0,0.16040416202742852,445.0,37874.0,0.4,0.0,100.3298590589869,8.0,0.291,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.25
94.0,1557.0,1.314553322899175,5985.0,7186.0,1.0,1.0,120.70557743848389,1.0,0.621,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.25
183.0,1870.0,1.4766336115054381,445.0,22058.0,0.8,0.5,107.80783480129676,6.0,0.24,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.25
121.0,1690.0,0.5838964329599632,445.0,53074.0,1.0,0.0,147.09517346066374,7.0,0.464,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.25
126.0,604.0,1.923749846836037,445.0,46285.0,0.0,0.5,190.30111215824135,7.0,0.699,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.25
178.0,1922.0,0.28623280273655666,445.0,31546.0,0.8,1.0,76.40524409083912,3.0,0.169,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.25
187.0,753.0,1.0247587961125848,22.0,19490.0,1.0,1.0,166.02469367183738,3.0,0.793,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.25
121.0,1405.0,1.0407681513764164,3389.0,3739.0,0.4,0.5,99.40216284467715,1.0,0.817,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.25
185.0,616.0,1.2267986071032613,5985.0,49738.0,0.8,0.0,163.90653922031683,8.0,0.768,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.25
173.0,595.0,0.5461012767603367,445.0,32922.0,0.8,1.0,92.00522228910094,3.0,0.667,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.84,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.25
187.0,846.0,0.2651454346443741,5985.0,25086.0,0.6,1.0,199.00625523678988,3.0,0.131,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.84,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.25
162.0,296.0,1.8834618948283988,5985.0,13169.0,0.4,0.5,15.202659062748578,6.0,0.264,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.84,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.25
61.0,1388.0,0.57562469062365,445.0,14996.0,0.0,1.0,36.26609808375143,5.0,0.258,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.84,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.25
93.0,965.0,1.7091765865561903,445.0,28755.0,1.0,0.0,146.02598965037848,10.0,0.461,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.84,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.25
185.0,1624.0,0.8065224048995291,22.0,53765.0,1.0,0.0,183.90749932346432,4.0,0.837,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.84,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.25
176.0,1214.0,1.9849027008014153,445.0,43389.0,0.8,0.5,97.63728619493581,7.0,0.072,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.84,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.25
124.0,1797.0,0.40211550076475033,3389.0,14519.0,0.2,0.0,89.04032040415935,3.0,0.165,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.102,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,0.25
136.0,675.0,1.7538189654536869,3389.0,62651.0,0.4,0.0,50.17610906032469,4.0,0.971,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.102,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,0.25
150.0,1142.0,1.4908120128612767,3389.0,50665.0,0.4,0.5,149.49215568402008,2.0,0.206,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.144,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533,0.25
161.0,252.0,1.5069064449172074,3389.0,12775.0,0.2,0.5,15.145598594057432,2.0,0.302,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.144,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533,0.25
179.0,1635.0,1.2240647569265548,5985.0,32966.0,0.2,0.5,117.44045540440551,7.0,0.705,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.144,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533,0.25
71.0,465.0,1.4895058529175136,3389.0,59756.0,1.0,0.0,88.44922249788864,4.0,0.416,0.996,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.144,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533,0.25
